#ID,,Make,Model,Bodywork,Operator,Chassis ID,Lifespan Expiry Date,Road Tax Expiry Date ,Livery,Notes,Depot,Svc,Batch,Gearbox,EDS model,Chair model,Door model,Air Con model,Registration Date,Advertisement Override
5123,J,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P927GA179217,21Aug2033,21Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,22Aug2016,
5124,G,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P923GA179442,21Aug2033,21Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,22Aug2016,
5125,D,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P925GA179443,21Aug2033,21Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,22Aug2016,
5126,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P922GA179478,21Aug2033,21Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,22Aug2016,
5127,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P924GA179479,21Aug2033,21Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,22Aug2016,
5128,X,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P928GA179517,21Aug2033,21Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,22Aug2016,
5129,T,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P922GA179576,30Aug2033,31Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,31Aug2016,
5130,M,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P928GA179632,30Aug2033,31Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,31Aug2016,
5131,K,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P925GA179667,30Aug2033,31Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,31Aug2016,
5132,H,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P927GA179878,30Aug2033,31Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,31Aug2016,
5133,E,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P923GA179893,30Aug2033,31Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,31Aug2016,
5134,C,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P929GA179946,30Aug2033,31Aug2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,31Aug2016,
5135,A,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P920GA179947,06Sep2033,6Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,7Sep2016,
5136,Y,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P923GA179988,06Sep2033,6Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,7Sep2016,
5137,U,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P925GA179989,06Sep2033,6Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,7Sep2016,
5138,S,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P923GA179991,18Sep2033,18Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,19Sep2016,
5139,P,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P92XGA180068,18Sep2033,18Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,19Sep2016,
5140,J,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P923GA180168,18Sep2033,18Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,19Sep2016,
5141,G,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P921GA180170,18Sep2033,18Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,19Sep2016,
5142,D,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P927GA180190,18Sep2033,18Sep2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,19Sep2016,
5143,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P920GA180192,24Oct2033,24Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,25Oct2016,
5144,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P924GA180194,24Oct2033,24Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,25Oct2016,
5145,X,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P927GA180271,24Oct2033,24Apr2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,25Oct2016,
5146,T,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P920GA180273,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5147,R,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P929GA180322,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5148,M,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P924GA180311,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5149,K,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P922GA180324,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5150,E,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P925GA180611,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5151,C,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P927GA180612,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5152,A,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P923HA180785,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5153,Y,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P924HA180844,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5154,U,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P921HA180915,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5155,S,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P921HA180946,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5156,P,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P926HA181056,07Nov2033,7May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,8Nov2016,
5157,L,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P920HA181098,15Nov2033,15May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,16Nov2016,
5158,J,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P928HA181172,15Nov2033,15May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,16Nov2016,
5159,G,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P92XHA181187,15Nov2033,15May2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,16Nov2016,
5160,B,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P929HA181603,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5161,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P920HA181621,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5162,X,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P927HA181650,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5163,T,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P920HA181652,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5164,R,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P924HA181881,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5165,M,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P92XHA181951,04Jun2034,4Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,5Jun2017,
5166,K,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P926HA182109,04Jun2034,4Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,5Jun2017,
5167,H,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P922HA182110,04Jun2034,4Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,5Jun2017,
5168,E,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P928HA182113,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5169,C,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P92XHA182114,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5170,Y,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P929HA182153,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5171,U,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P920HA182154,04Jun2034,4Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,5Jun2017,
5172,S,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P928HA182192,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5173,P,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P92XHA182193,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5174,L,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P920HA182347,05Jun2034,5Jun2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,6Jun2017,
5175,J,Volvo,B9TL,Wright Eclipse Gemini 2,SMRT Buses,YV3S4P922HA182348,11Jul2034,11Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,12Jul2017,
5176,G,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P924FA173597,01Jan2033,1Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,3Jan2016,
5177,D,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P927GA173921,01Jan2033,1Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,3Jan2016,
5178,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P929GA173922,01Jan2033,1Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,3Jan2016,
5179,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P920GA173971,01Jan2033,1Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,3Jan2016,
5180,T,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P923GA175147,01Jan2033,1Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,3Jan2016,
5181,R,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P929GA175167,01Jan2033,1Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,3Jan2016,
5182,M,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P920GA175168,01Jan2033,1Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,3Jan2016,
5183,K,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P922GA175236,01Jan2033,1Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,3Jan2016,
5184,H,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P924GA175237,01Jan2033,1Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,3Jan2016,
5185,E,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P928GA175323,01Jan2033,1Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,3Jan2016,
5186,C,,,,,,,,,,,,,,,,,,,
5187,A,,,,,,,,,,,,,,,,,,,
5188,Y,,,,,,,,,,,,,,,,,,,
5189,U,,,,,,,,,,,,,,,,,,,
5190,P,,,,,,,,,,,,,,,,,,,
5191,L,,,,,,,,,,,,,,,,,,,
5192,J,,,,,,,,,,,,,,,,,,,
5193,G,,,,,,,,,,,,,,,,,,,
5194,D,,,,,,,,,,,,,,,,,,,
5195,B,,,,,,,,,,,,,,,,,,,
5196,Z,,,,,,,,,,,,,,,,,,,
5197,X,,,,,,,,,,,,,,,,,,,
5198,T,,,,,,,,,,,,,,,,,,,
5199,R,,,,,,,,,,,,,,,,,,,
5200,U,,,,,,,,,,,,,,,,,,,
5201,S,,,,,,,,,,,,,,,,,,,
5202,P,,,,,,,,,,,,,,,,,,,
5203,L,,,,,,,,,,,,,,,,,,,
5204,J,,,,,,,,,,,,,,,,,,,
5205,G,,,,,,,,,,,,,,,,,,,
5206,D,,,,,,,,,,,,,,,,,,,
5207,B,,,,,,,,,,,,,,,,,,,
5208,Z,,,,,,,,,,,,,,,,,,,
5209,X,,,,,,,,,,,,,,,,,,,
5210,R,,,,,,,,,,,,,,,,,,,
5211,M,,,,,,,,,,,,,,,,,,,
5212,K,,,,,,,,,,,,,,,,,,,
5213,H,,,,,,,,,,,,,,,,,,,
5214,E,,,,,,,,,,,,,,,,,,,
5215,C,,,,,,,,,,,,,,,,,,,
5216,A,,,,,,,,,,,,,,,,,,,
5217,Y,,,,,,,,,,,,,,,,,,,
5218,U,,,,,,,,,,,,,,,,,,,
5219,S,,,,,,,,,,,,,,,,,,,
5220,L,,,,,,,,,,,,,,,,,,,
5221,J,,,,,,,,,,,,,,,,,,,
5222,G,,,,,,,,,,,,,,,,,,,
5223,D,,,,,,,,,,,,,,,,,,,
5224,B,,,,,,,,,,,,,,,,,,,
5225,Z,,,,,,,,,,,,,,,,,,,
5226,X,,,,,,,,,,,,,,,,,,,
5227,T,,,,,,,,,,,,,,,,,,,
5228,R,,,,,,,,,,,,,,,,,,,
5229,M,,,,,,,,,,,,,,,,,,,
5230,H,,,,,,,,,,,,,,,,,,,
5231,E,,,,,,,,,,,,,,,,,,,
5232,C,,,,,,,,,,,,,,,,,,,
5233,A,,,,,,,,,,,,,,,,,,,
5234,Y,,,,,,,,,,,,,,,,,,,
5235,U,,,,,,,,,,,,,,,,,,,
5236,S,,,,,,,,,,,,,,,,,,,
5237,P,,,,,,,,,,,,,,,,,,,
5238,L,,,,,,,,,,,,,,,,,,,
5239,J,,,,,,,,,,,,,,,,,,,
5240,D,,,,,,,,,,,,,,,,,,,
5241,B,,,,,,,,,,,,,,,,,,,
5242,Z,,,,,,,,,,,,,,,,,,,
5243,X,,,,,,,,,,,,,,,,,,,
5244,T,,,,,,,,,,,,,,,,,,,
5245,R,,,,,,,,,,,,,,,,,,,
5246,M,,,,,,,,,,,,,,,,,,,
5247,K,,,,,,,,,,,,,,,,,,,
5248,H,,,,,,,,,,,,,,,,,,,
5249,E,,,,,,,,,,,,,,,,,,,
5250,A,,,,,,,,,,,,,,,,,,,
5251,Y,,,,,,,,,,,,,,,,,,,
5252,U,,,,,,,,,,,,,,,,,,,
5253,S,,,,,,,,,,,,,,,,,,,
5254,P,,,,,,,,,,,,,,,,,,,
5255,L,,,,,,,,,,,,,,,,,,,
5256,J,,,,,,,,,,,,,,,,,,,
5257,G,,,,,,,,,,,,,,,,,,,
5258,D,,,,,,,,,,,,,,,,,,,
5259,B,,,,,,,,,,,,,,,,,,,
5260,X,,,,,,,,,,,,,,,,,,,
5261,T,,,,,,,,,,,,,,,,,,,
5262,R,,,,,,,,,,,,,,,,,,,
5263,M,,,,,,,,,,,,,,,,,,,
5264,K,,,,,,,,,,,,,,,,,,,
5265,H,,,,,,,,,,,,,,,,,,,
5266,E,,,,,,,,,,,,,,,,,,,
5267,C,,,,,,,,,,,,,,,,,,,
5268,A,,,,,,,,,,,,,,,,,,,
5269,Y,,,,,,,,,,,,,,,,,,,
5270,S,,,,,,,,,,,,,,,,,,,
5271,P,,,,,,,,,,,,,,,,,,,
5272,L,,,,,,,,,,,,,,,,,,,
5273,J,,,,,,,,,,,,,,,,,,,
5274,G,,,,,,,,,,,,,,,,,,,
5275,D,,,,,,,,,,,,,,,,,,,
5276,B,,,,,,,,,,,,,,,,,,,
5277,Z,,,,,,,,,,,,,,,,,,,
5278,X,,,,,,,,,,,,,,,,,,,
5279,T,,,,,,,,,,,,,,,,,,,
5280,M,,,,,,,,,,,,,,,,,,,
5281,K,,,,,,,,,,,,,,,,,,,
5282,H,,,,,,,,,,,,,,,,,,,
5283,E,,,,,,,,,,,,,,,,,,,
5284,C,,,,,,,,,,,,,,,,,,,
5285,A,,,,,,,,,,,,,,,,,,,
5286,Y,,,,,,,,,,,,,,,,,,,
5287,U,,,,,,,,,,,,,,,,,,,
5288,S,,,,,,,,,,,,,,,,,,,
5289,P,,,,,,,,,,,,,,,,,,,
5290,J,,,,,,,,,,,,,,,,,,,
5291,G,,,,,,,,,,,,,,,,,,,
5292,D,,,,,,,,,,,,,,,,,,,
5293,B,,,,,,,,,,,,,,,,,,,
5294,Z,,,,,,,,,,,,,,,,,,,
5295,X,,,,,,,,,,,,,,,,,,,
5296,T,,,,,,,,,,,,,,,,,,,
5297,R,,,,,,,,,,,,,,,,,,,
5298,M,,,,,,,,,,,,,,,,,,,
5299,K,,,,,,,,,,,,,,,,,,,
5300,P,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P925GA175845,21Jan2033,21Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,23Jan2016,
5301,L,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P927GA175846,21Jan2033,21Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,23Jan2016,
5302,J,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P921GA175955,21Jan2033,21Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,23Jan2016,
5303,G,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P922GA176015,21Jan2033,21Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,23Jan2016,
5304,D,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P926GA176017,21Jan2033,21Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,23Jan2016,
5305,B,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P925GA176025,24Jan2033,24Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,26Jan2016,
5306,Z,Volvo,B9TL,Wright Eclipse Gemini 2,SBS Transit,YV3S4P929GA176027,21Jan2033,21Jul2020,Land Transport Authority (LTA)'s Lush Green livery,,,,4,ZF Ecolife 6AP 1403 B,LECIP,Vogelsitze System 750/3,SMC Transit,Eberspächer Sütrak R 488,23Jan2016,
